id,question,human_label,human_label_text,hallucination_type,error_category,baseline_prediction,ragas_prediction,selfcheck_prediction,similarity_prediction,hybrid_prediction,custom_prediction,detectors_incorrect,detectors_correct,all_detectors_correct,any_false_negative,any_false_positive
c99e05ac-b3c2-459d-953c-4ddde0578f89,What is the purpose of selecting specific locations for resources in terms of network performance?,1,Hallucinated,,Requires manual annotation,0,0,1,0,0,1,"baseline,ragas,similarity,hybrid","selfcheck,custom",False,True,False
caa40ac7-e906-4056-993f-b0f78c9f1870,What is an example of a riskier approach some clients might take when attempting automatic retries?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
cb030ca1-6b86-4d94-b8d3-848ed8cc5ed5,What uncertainty exists when deploying infrastructure as code (IaC)?,0,Non-Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"ragas,selfcheck,hybrid,custom","baseline,similarity",False,False,True
cce322a5-501f-478d-b6c2-9459e463296c,Can a 404 response be cached?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
ccf03490-4bce-4753-9ed7-587eef7eaaef,What type of keys does AWS manage and use on behalf of the user?,1,Hallucinated,,Requires manual annotation,1,1,1,0,1,1,similarity,"baseline,ragas,selfcheck,hybrid,custom",False,True,False
cf618347-dfeb-4c51-bd1c-267e84077657,What can the analysis of behaviors in a deception environment provide?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
d4ef5144-44f2-46a5-b245-53a9b3d28626,Which controls are related to the given context?,1,Hallucinated,,Requires manual annotation,1,1,1,1,1,1,,"baseline,ragas,selfcheck,similarity,hybrid,custom",True,False,False
d5ea8f3d-0eab-4dab-8974-3d30da9607b5,What is a 'reverse proxy'?,1,Hallucinated,,Requires manual annotation,1,1,1,0,1,1,similarity,"baseline,ragas,selfcheck,hybrid,custom",False,True,False
d5faedcb-61fc-4259-9e74-44dbfb89aadc,What additional recovery flows are available to log into the AWS root user account?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
d8789fe4-5aa4-42aa-a7b0-d9cde8c66ac2,What control is related to the concept of security certification?,0,Non-Hallucinated,,Requires manual annotation,0,1,1,1,1,1,"ragas,selfcheck,similarity,hybrid,custom",baseline,False,False,True
da2bb590-b7fc-4c31-815a-162d0fbc7167,How are trailer fields processed when multiple lines with the same name are received?,0,Non-Hallucinated,,Requires manual annotation,1,0,1,0,0,0,"baseline,selfcheck","ragas,similarity,hybrid,custom",False,False,True
dabdf504-c1c9-4712-bce2-bb0814d6f7fe,What are some characteristics of a 204 response?,1,Hallucinated,,Requires manual annotation,1,1,1,0,1,1,similarity,"baseline,ragas,selfcheck,hybrid,custom",False,True,False
dbd6f789-1e4f-4c84-b550-41740b5dd15a,What are the features of AWS Global Infrastructure?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"baseline,similarity","ragas,selfcheck,hybrid,custom",False,True,False
dcca52db-cae7-46ce-8b66-c38fc2fea283,"What does NIST SP 800-53, REV. 5 require regarding remote access disconnection?",0,Non-Hallucinated,,Requires manual annotation,0,1,1,0,1,0,"ragas,selfcheck,hybrid","baseline,similarity,custom",False,False,True
dd1a7762-99c4-4764-aebd-b3189b7cda8b,What are the entities that provide supply chain governance according to the text?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
dd909141-476b-47ea-a0da-72ab70e87753,What should be maintained to serve as a reference for future incidents and prevention efforts?,0,Non-Hallucinated,,Requires manual annotation,0,0,0,0,0,0,,"baseline,ragas,selfcheck,similarity,hybrid,custom",True,False,False
df1b8b39-37e1-40af-8c16-c0d4beb7b608,What types of controls do organizations use to ensure software performs only intended functions?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,1,"selfcheck,custom","baseline,ragas,similarity,hybrid",False,False,True
df935005-4cbe-45d4-bf17-e43a03804fc2,What is the definition of a nonfederal system?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
e2031d77-cb5f-4c9c-90d5-ae5b06f66345,What is the purpose of using automation according to the AWS Well-Architected Framework?,1,Hallucinated,,Requires manual annotation,0,1,1,1,1,1,baseline,"ragas,selfcheck,similarity,hybrid,custom",False,True,False
e2f3e537-9d9f-447a-b4ac-758ad581f783,Which services do Gateway VPC endpoints support according to the text?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
e34f1b12-1f6c-444a-a9c4-ac70f5917053,Who must organizations consult with to address privacy concerns when deploying asset location technologies?,1,Hallucinated,,Requires manual annotation,0,0,1,0,0,1,"baseline,ragas,similarity,hybrid","selfcheck,custom",False,True,False
e3b07137-ebd1-4362-b24a-e615520e2ae5,Which physical access control requirement includes monitoring equipment?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"baseline,similarity","ragas,selfcheck,hybrid,custom",False,True,False
e3cba716-e9c2-4adc-924d-f3d119befd1a,What type of packets should the media server verify it can process continuously?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
e45908bc-1718-48ec-877d-f6af83c8b6f2,What does simply restating controls not constitute?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
e712a685-a97e-4aa0-89dd-6246aa1cd7e3,What protocol should be allowed by a security group to an application load balancer or Amazon EC2 instance according to the latest standards?,0,Non-Hallucinated,,Requires manual annotation,0,1,0,0,0,1,"ragas,custom","baseline,selfcheck,similarity,hybrid",False,False,True
e734a450-832d-4c84-9475-d30e3d56e484,What is the consequence of not removing unused assets according to AWS Well-Architected Framework?,0,Non-Hallucinated,,Requires manual annotation,1,1,1,0,1,0,"baseline,ragas,selfcheck,hybrid","similarity,custom",False,False,True
e82cd60b-2e91-467c-acd5-9d887e771d2d,What mechanism should a third party provide to automate and ensure an auditable setup of cross-account roles?,0,Non-Hallucinated,,Requires manual annotation,0,1,1,0,1,0,"ragas,selfcheck,hybrid","baseline,similarity,custom",False,False,True
e85fe87f-2c6b-4ca5-852f-465ea47f31b8,What standards provide information on security architecture and design?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,0,"baseline,similarity,custom","ragas,selfcheck,hybrid",False,True,False
e86c5f56-800a-462a-bcb1-80334b31943c,What must workloads with high availability requirements be architected for?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"baseline,similarity","ragas,selfcheck,hybrid,custom",False,True,False
e894d0f8-5e20-474f-93a7-561b6ab949e8,What is the current state of knowledge management within the organization?,1,Hallucinated,,Requires manual annotation,1,1,1,1,1,1,,"baseline,ragas,selfcheck,similarity,hybrid,custom",True,False,False
e9200fd2-fd2e-474f-8514-cf09a887f8c3,What must be required for users to assume the dedicated incident response IAM roles?,1,Hallucinated,,Requires manual annotation,0,1,1,1,1,1,baseline,"ragas,selfcheck,similarity,hybrid,custom",False,True,False
e9c6ae6f-71d2-4e73-992c-948b0f6d0961,What should be implemented if issues are detected during a canary deployment?,0,Non-Hallucinated,,Requires manual annotation,0,0,0,0,0,0,,"baseline,ragas,selfcheck,similarity,hybrid,custom",True,False,False
e9fe237c-5a77-42b1-8efb-a13d5d5b9379,What is the potential risk if the best practice of configuring billing and cost management tools according to AWS Well-Architected Framework is not established?,0,Non-Hallucinated,,Requires manual annotation,0,1,1,1,1,1,"ragas,selfcheck,similarity,hybrid,custom",baseline,False,False,True
ea333a2f-e183-4d89-a9b2-d8233e0682f0,What steps should be taken when assigning personnel for operating and supporting a workload?,1,Hallucinated,,Requires manual annotation,0,0,1,0,0,1,"baseline,ragas,similarity,hybrid","selfcheck,custom",False,True,False
ea7c7bbf-25fe-450b-8681-8d04896498c1,What is recommended for ensuring complex or critical recovery paths work in production?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"baseline,similarity","ragas,selfcheck,hybrid,custom",False,True,False
ebae81e0-11ad-4e25-b399-fd93d926ee26,Where does GuardDuty pull independent data streams directly from?,0,Non-Hallucinated,,Requires manual annotation,1,0,1,0,0,0,"baseline,selfcheck","ragas,similarity,hybrid,custom",False,False,True
ebe167b1-0a12-49cd-bf90-95c87d731b8d,What is the purpose of reviewing and revising protection needs according to the provided text? ,1,Hallucinated,,Requires manual annotation,0,1,1,1,1,0,"baseline,custom","ragas,selfcheck,similarity,hybrid",False,True,False
ec326bda-58f3-4438-a493-1f0713e7a50b,What must the application ensure when using objects to represent data items and accepting these via external APIs?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,0,"baseline,similarity,custom","ragas,selfcheck,hybrid",False,True,False
ec5e142c-93e4-4659-8620-f20bc0f904b7,What does a Content-Location field in a 2xx response indicate about the relationship between the Content-Location value and the target URI?,1,Hallucinated,,Requires manual annotation,1,1,1,0,1,1,similarity,"baseline,ragas,selfcheck,hybrid,custom",False,True,False
ecd9efd0-31f4-4058-94a6-84f63673074d,What is a common anti-pattern related to IP range conflicts in VPCs?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
ece0d573-9894-4b72-bb0d-908f5b5e1b5d,What does AWS Service Quotas refer to in the provided text?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"baseline,similarity","ragas,selfcheck,hybrid,custom",False,True,False
ee03816e-2ca0-4c80-8258-4059cf46729a,What is the definition of counterfeit provided in SP 800-161?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
f23aad70-71a0-4c48-8bcd-b59b1b545942,Which family includes 'Personnel Security' as a member control?,1,Hallucinated,,Requires manual annotation,0,1,1,1,1,1,baseline,"ragas,selfcheck,similarity,hybrid,custom",False,True,False
f54aa13b-d9fd-4d8c-8231-0cb926012110,What distinguishes the focus of PL-8 from that of developer security and privacy architecture and design?,0,Non-Hallucinated,,Requires manual annotation,1,0,1,0,0,0,"baseline,selfcheck","ragas,similarity,hybrid,custom",False,False,True
f5883289-8019-4037-8051-d39271af025b,How can deployment processes be tested according to the AWS Well-Architected Framework's guidance?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"baseline,similarity","ragas,selfcheck,hybrid,custom",False,True,False
f5a7f1db-1903-42bf-a207-b745de0d60bb,What is the purpose of Experiment with failure using resilience testing?,0,Non-Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"ragas,selfcheck,hybrid,custom","baseline,similarity",False,False,True
f5e272bb-4a87-4e8f-8faf-25c72e971a2e,What can ASVS be used as a basis for during application development?,1,Hallucinated,,Requires manual annotation,0,0,1,0,0,0,"baseline,ragas,similarity,hybrid,custom",selfcheck,False,True,False
f69b2626-cd1b-4c0c-9928-ce2941718751,What are the roles defined in OAuth?,1,Hallucinated,,Requires manual annotation,0,1,1,0,1,1,"baseline,similarity","ragas,selfcheck,hybrid,custom",False,True,False
f838bf7c-bc4a-4fb4-80cb-650be13665d2,What does the term 'id_token_hint' refer to in the context of logout requests?,1,Hallucinated,,Requires manual annotation,0,0,1,0,0,1,"baseline,ragas,similarity,hybrid","selfcheck,custom",False,True,False
f937b512-7063-4dbf-80e2-239c755b6ade,What action is taken if the DTLS certificate does not match the Session Description Protocol (SDP) fingerprint attribute?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
faa67ce0-c41f-487b-b269-bbb1ab667ccd,"Where can NIST SP 800-53, REV. 5 be obtained for free?",0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
fc95b2b2-aa2e-4d69-8a2c-27de5e0ea04c,What is the purpose of interactive application security testing according to the provided text?,0,Non-Hallucinated,,Requires manual annotation,1,1,1,0,1,1,"baseline,ragas,selfcheck,hybrid,custom",similarity,False,False,True
fdbf0ee3-6a89-4a90-b987-22aa7d7a51fa,What is a method for refining Permissions in the context of IAM?,1,Hallucinated,,Requires manual annotation,0,1,1,1,1,1,baseline,"ragas,selfcheck,similarity,hybrid,custom",False,True,False
fe783737-b5bb-4cb0-9cb1-8675b62481ae,What scenario does 'on behalf of (an agency)' describe?,1,Hallucinated,,Requires manual annotation,0,1,1,1,1,1,baseline,"ragas,selfcheck,similarity,hybrid,custom",False,True,False
fea09291-1313-47e3-a015-5eca5da3bd8c,Is the TSP program only in effect during major disasters or attacks?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
fea513e1-fd66-4aee-863f-79442f2c71cf,What document is related to ensuring idempotency in this context?,1,Hallucinated,,Requires manual annotation,0,0,1,1,0,1,"baseline,ragas,hybrid","selfcheck,similarity,custom",False,True,False
fef1ce58-6610-4dfb-bae4-8580a8760f2d,What can the identification of the control implementation approach result in for organizations?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
ff0b2992-b20d-42b0-86c6-6869df3fb706,What actions should be taken regarding privileged role or attribute assignments according to the provided text?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,0,0,0,selfcheck,"baseline,ragas,similarity,hybrid,custom",False,False,True
ff8371e1-f554-4444-85e5-c25d1ce8a6aa,What does the text suggest about understanding networking for performance?,0,Non-Hallucinated,,Requires manual annotation,0,1,1,0,1,0,"ragas,selfcheck,hybrid","baseline,similarity,custom",False,False,True
fff7c7dc-b91a-4108-a5ae-2d4f05a3a5d6,What is the purpose of implementing a process for plans of action and milestones according to PM-4?,0,Non-Hallucinated,,Requires manual annotation,0,0,1,1,0,0,"selfcheck,similarity","baseline,ragas,hybrid,custom",False,False,True
